인증구분,인증번호,인증제품명,업체명,사업자등록번호,대표자,인증일자,만료일자
혁신시제품,2022-131,비대면 치매예방관리 플랫폼-경도인지장애(치매 전 단계) 선별 및 진단지원 인공지능 뇌파분석 서비스 ,(주)아이메디신,1048646675,,2022-06-29,2025-06-28
혁신시제품,2022-132,착용이 용이한 반지형 의료기기 및 이를 이용한 생체 신호 원격 모니터링 플랫폼 및 서비스 ,주식회사 스카이랩스,7528700188,,2022-06-29,2025-06-28
혁신시제품,2022-133,인공지능 순환자원 회수 로봇 베이직(페트 형) ,수퍼빈 주식회사,3958100208,,2022-06-29,2025-06-28
혁신시제품,2022-096,내환경 레이더 렌즈설계의 무선 IoT 차량검지장치 ,(주)그린아이티코리아,1328612506,,2022-06-29,2025-06-28
혁신시제품,2022-090,자가진단 기능이 탑재되어 고장예측이 가능한 LED다운라이트 ,주식회사 엔지엘(NGL),4778700540,,2022-06-29,2025-06-28
기타혁신제품,2022-137,고분자 나노코팅으로 절연 방수 방진 내화학성이 우수하며 인체에도 무해한 나노코팅 장비 ,주식회사 엠바디텍,3188107558,,2022-06-29,2025-06-28
기타혁신제품,2022-140,안구 내에 직접 조명을 삽입하여 백내장 수술을 진행하는 의료기기 ,주식회사오큐라이트,8088100683,,2022-06-29,2025-06-28
기타혁신제품,2022-142,드론 장착용 인명구조용 키트 ES-Guardians D ,주식회사 이스턴스카이,5198701881,,2022-06-29,2025-06-28
기타혁신제품,2022-144,너클홀 구조를 적용하여 안정적 파지자세를 구현한 수동급속탈탄기 및 수동급속삽탄기 ,팔월삼일 주식회사,8298101826,,2022-06-29,2025-06-28
기타혁신제품,2022-145,목재의 내강도성 친환경성 재활용성을 담보하는 친환경 로진 함침 목재덱 ,주식회사 엔엔티(NNT),2698100743,,2022-06-29,2025-06-28
기타혁신제품,2022-153,스마트 충전분배 기술(Power Balancing)을 적용한 전기자동차 충전기 ,씨에스테크놀로지 주식회사,5798801804,,2022-06-29,2025-06-28
기타혁신제품,2022-156,육상양식장 배출수를 재활용하여 소량의 수량으로도 전력을 생산하는 소수력발전장치 ,싸용수력발전 주식회사,6258800210,,2022-06-29,2025-06-28
기타혁신제품,2022-165,버킷 낙하를 자동으로 막아주는 굴착기용 자동안전 연결구 ,주식회사 이지락,8578600910,,2022-06-29,2025-06-28
기타혁신제품,2022-166,강우시 불투수면적 및 도로에서 발생하는 초기우수 중 비점오염원을 저감하는 수처리장치 ,주식회사 빌트이엔씨,6588600216,,2022-06-29,2025-06-28
기타혁신제품,2022-177,밸브 임의 조작 및 운전자 조작 오류로 인한 인명재산피해 방지 밸브안전개폐시스템 ,주식회사 비티에스,2068639368,,2022-06-29,2025-06-28
기타혁신제품,2022-178,상시 유량조절이 가능한 스윙게이트형 가변오리피스밸브 ,주식회사아이스메카텍,1298664046,,2022-06-29,2025-06-28
기타혁신제품,2022-179,신재생발전소용 발전 모니터링·융합 플랫폼 ,브이젠 주식회사,7778100808,,2022-06-29,2025-06-28
기타혁신제품,2022-180,대형 원통형 설비의 내부 천장 측벽 등을 정비할 때 사용하는 개구부가 없는 안전한 비계(작업대) ,삼목에스폼(주),1338123898,,2022-06-29,2025-06-28
기타혁신제품,2022-182,솔레노이드 밸브(SOV) 건전성 실시간 모니터링 시스템 ,(주)리얼게인,1128153395,,2022-06-29,2025-06-28
기타혁신제품,2022-183,중전기기 정기진단 데이터를 실시간 인공지능 분석하는 정전(고장) 예방시스템 ,팩틍얼라이언스 주식회사,7668701492,,2022-06-29,2025-06-28
기타혁신제품,2022-184,저압 및 고압용 실시간 자동 왜형전류 저감장치 ,파이온일렉트릭주식회사,8518600038,,2022-06-29,2025-06-28
기타혁신제품,2022-185,발전기 정지시 터빈로터(Turbine Rotor) 강제 구동 장치 ,동명산업 주식회사,4178124378,,2022-06-29,2025-06-28
기타혁신제품,2022-191,운영비 절감이 가능한 에너지 절전형 송풍기 ,에스엠테크,6060342342,,2022-06-29,2025-06-28
기타혁신제품,2022-194,암 조기진단 및 판독 정확성 향상 AI 의료영상판독 진단보조 솔루션 ,주식회사 루닛,3148650626,,2022-06-29,2025-06-28
기타혁신제품,2022-200,소비전력 절감 및 고화질 디스플레이가 가능한 고신뢰성 LED전광판 ,주식회사 애즈원,5818600629,,2022-06-29,2025-06-28
혁신시제품,2022-127,드론을 활용한 지능형 정찰 감시 솔루션 ,주식회사보라스카이,3788600251,,2022-06-29,2025-06-28
혁신시제품,2022-126,모든 화재의 진화가 가능한 스프레이식 액상 소화기(ELEPHANT119) ,주식회사 한국방염기술,5208701810,,2022-06-29,2025-06-28
혁신시제품,2022-125,전천일사센서의 개발 및 관련 소재 국산화 ,(주)유샘인스트루먼트,1238180039,,2022-06-29,2025-06-28
혁신시제품,2022-123,트러스구조 적용을 통한 구조 안전성 향상 및 폭 확장이 가능한 보행자 안전성 향상 인도교 ,(주)신화,3028109003,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-083,100kPa 이하에서 적용 가능한 no leakage air release valve 개발 ,(주)프로세이브,6158180125,,2022-06-29,2025-06-28
혁신시제품,2022-124,건축용 준불연 수발포 폴리우레탄 보드 ,(주)리드파워,1298671834,,2022-06-29,2025-06-28
기타혁신제품,2022-162,배수장애 안전사고를 막아주는 그레이팅 안전덮개 ,대건녹화건설(주),1178153385,,2022-06-29,2025-06-28
기타혁신제품,2022-161,탄소발열체를 활용한 친환경 전기 난방 패널 탄소전열보드 ,주식회사 피치케이블,4188145401,,2022-06-29,2025-06-28
기타혁신제품,2022-160,근로자의 안전모 착용감지 및 사고 발생 시 구조신호 발신 단말기 ,주식회사 스토리포유,6908100141,,2022-06-29,2025-06-28
기타혁신제품,2022-159,동작·고장모니터링이 용이한 분기차단기 직접연결·설치형 서지보호기 ,(주)써지프리,1138186884,,2022-06-29,2025-06-28
기타혁신제품,2022-158,전면 세라믹 코팅으로 내구성 및 밝기가 향상된 전광판 ,주식회사 더서울테크,1058198360,,2022-06-29,2025-06-28
기타혁신제품,2022-155,CCTV 영상암호화를 통한 해킹방지 정보보안 영상감시시스템 ,주식회사 비알인포텍,1228643768,,2022-06-29,2025-06-28
기타혁신제품,2022-154,인공지능 기반 뇌졸중 자동 진단 보조 소프트웨어 ,주식회사 휴런,7288600780,,2022-06-29,2025-06-28
기타혁신제품,2022-152,복합 개질효과를 구현하는 보강형 개질제 ESGFIBER ,이에스지산업(주),3148658235,,2022-06-29,2025-06-28
기타혁신제품,2022-150,마찰 댐퍼를 적용한 변위제어 기능의 내진형 변압기 ,(주)에너테크,1308196785,,2022-06-29,2025-06-28
기타혁신제품,2022-149,누구나 신속하고 간단하게 사용이 가능한 화재대피마스크 ,와이지에프(주),1318632815,,2022-06-29,2025-06-28
기타혁신제품,2022-148,상용화된 저비용 마이크로 칩셋 기반 농장별 구동기/센서 등록 관리가 가능한  스마트 온실 운영 클라우드 시스템 ,맘꽃가든,3090594074,,2022-06-29,2025-06-28
기타혁신제품,2022-147,도시공원과 생태하천에 적용되는 4세대 천연목재 데크 시스템 ,윈데크코리아,2156000246,,2022-06-29,2025-06-28
기타혁신제품,2022-141,암수 결합 형태의 구조로 조립 시공이 편리한 3D 무한확장형 소파블록 ,누리바다,8171800835,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-034,주요 산업군 맞춤형 SLA 및 FDM 방식 3D프린터 ,주식회사 링크솔루션,3748100176,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-030,3D 정보모델을 활용한 교량 및 터널의 BIM 솔루션 ,(주) 마이다스아이티,1298136924,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-028,데이터 플로우 계층 기반 Zero Trust 보안 솔루션 ,프라이빗테크놀로지 주식회사,8528100962,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-027,근적외선 분광법 기술을 활용한 휴대용 다채널 뇌 산소포화도 측정기 ,(주)오비이랩,2118896856,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-031,smart e-Form 엔진 기반 비대면 전자계약 솔루션 ,(주)포시에스,1088185184,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-032,터보설비 실시간 고장 진단 및 예측 시스템 ,(주)원프레딕트,1108800552,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-033,고효율 고열량 고심도 수직밀폐형 지중열교환기 ,(주)지앤지테크놀러지,1218128681,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-035,자율 변속 시스템을 적용한 모터 전력 절감기 ,브이에스이앤지(주),1208666936,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-036,교통약자 사회안전만 구축 시스템 지자체 관리자 전용 웹 ,주식회사 경성테크놀러지,4458600963,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-037,실시간 주차관제형 다기능 급속충전기 ,주식회사 펌프킨,1328199639,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-038,Plate형 SCR 탈질촉매 ,주식회사 나노,1078804227,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-039,자외선 및 블루라이트 유해광의 광대역 동시차단 화장품 ,주식회사블루반,7458701743,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-040,내구성이 우수한 저소음형 누수방지 신축이음장치 ,주식회사 브리텍,1388164351,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-041,각상 개별 전력제어 및 각상 개별 전압제어가 가능한 무정전 기능 겸용 양방향/양모드 ESS ,세방전기(주),1348163194,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-042,지능형 IoT 기반 스마트 공공자산관리 시스템 ,(주)씨앤테크,3148637230,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-043,딥러닝 기반 가시광선 및 적외선 영상정합 감시시스템 ,한국씨텍(주),1068627183,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-026,디지털 키를 이용한 스마트 IoT 공용차량 솔루션 ,(주)아이카,4668600524,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-044,AI기반 광섬유 음향분포센서 안전모니터링 시스템 ,(주)에니트,3648700884,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-045,큐라코 케어비데 ,(주)큐라코,1088179950,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-025,지능형 자동 가명·결합 솔루션 ,(주)이지서티,2018175821,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-046,IOT 공기살균기 ,(주)신아전자,1338111368,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-047,생활계 복합 폐합성수지 기반 목재대체 장수명 인삼지주대 ,주식회사 이에스알산업,3038176655,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-048,플라즈마를 이용한 폐수처리장치 ,(주)그룬,4028126826,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-029,딥러닝(DCNN) 기반의 엣지형 영상 분석장치 ,(주)인텔리빅스,1148199927,,2022-06-29,2025-06-28
혁신시제품,2022-108,탈부착이 가능한 실내외용 필름형 투명 LED 디스플레이 ,(주)에스피에스,2298122962,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-053,스포츠조명용 고출력 초고효율 LED투광등 ,주식회사엘에스반도체,8828700418,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-052,POC콘트롤러 및 외부 이벤트 연동을 통한 카메라 통합제어 시스템 ,(주)베스트디지탈,1088166469,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-080,버스 부착형 환기형 공기 청정기 ,퓨어에코텍,3228100705,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-054,습윤형 친환경 비산먼지방지제 ,(주)그린켐텍,6068171490,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-055,폐페트병을 활용하는 수상태양광경광등 부표개발 ,대흥실업,2036665501,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-079,초소형 하이브리드 고정밀 GPS 수신기 ,주식회사 피피솔,1218616180,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-078,박막 고성능 방사선차폐체 ,라스고주식회사,3048131893,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-066,비접촉 지문인증 솔루션 AEROX Finger v3.0 ,(주)위닝아이,7758700217,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-065,Vision AI를 기반으로 한 고몰입도 영상회의 ,(주)해든브릿지,2068172697,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-064,LED 무대조명 등기구 스팟조명 패널조명 ,주식회사 알파라이트,1198682111,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-063,폐섬유를 활용하여 개발한 목재 대체용 실내 벽체 마감패널 및 수거함 ,(주)세진플러스,2098151560,,2022-06-29,2025-06-28
우수연구개발혁신제품,2022-056,친환경 전자종이 버스정보안내기 ,사이텍주식회사,4968700478,,2022-06-29,2025-06-28
